pdf_article_link,article_name,abstract,keywords,keywords_score,language
https://jurnal.ipb.ac.id/index.php/jikk/article/view/45736/25981,ANALISIS KONDISI SOSIAL EKONOMI MASYARAKAT SELAMA DAN PASCA PANDEMI COVID-19 (STUDI PADA KELUARGA PENERIMA PKH DI DESA PISANG KECAMATAN PATIANROWO),"Kondisi sosial ekonomi masyarakat selama pandemi Covid-19 mengalami kesulitan terutama bagi keluarga tidak mampu. Pemerintah melakukan berbagai upaya untuk mengatasi dampak pandemi Covid-19 demi keberlangsungan keluarga penerima bantuan. Namun terlepas dari itu, diperlukan pula peran dari masing-masing anggota keluarga untuk mempertahankan kelangsungan hidup. Penelitian ini bertujuan untuk memberikan gambaran mengenai sosial ekonomi dan strategi bertahan hidup keluarga penerima PKH selama pandemi dan pasca pandemi Covid-19 di Desa Pisang, Kecamatan Patianrowo, Kabupaten Nganjuk. Penelitian ini menggunakan metode kualitatif deskriptif. Teknik pengumpulan data yang digunakan adalah observasi, wawancara, dan dokumentasi. Hasil penelitian menunjukkan bahwa kondisi sosial ekonomi keluarga penerima PKH mengalami kesulitan di masa pandemi dengan hilangnya pekerjaan, pendapatan yang tidak menentu, dan pengeluaran yang meningkat. Pasca pandemi kehidupan sosial ekonomi keluarga penerima PKH berangsur membaik dengan berbagai usaha yang dilakukan oleh anggota keluarga sesuai status dan perannya. Kondisi sosial ekonomi tersebut mendorong implementasi strategi bertahan hidup yang berbeda baik ketika pandemi maupun pasca pandemi.","['pandemi', 'keluarga', 'ekonomi']","[0.1348546370842673, 0.11965722575807367, 0.0939294783848892]",Bahasa
https://jurnal.ipb.ac.id/index.php/jikk/article/view/42901/25877,KESEHATAN KEUANGAN RUMAH TANGGA DI ASIA TENGGARA: TELAAH CAKUPAN TERHADAP LITERATUR,"Kesehatan keuangan rumah tangga berkontribusi terhadap kesejahteraan masyarakat. Penyusunan kebijakan peningkatan kesehatan keuangan harus berbasis empiris, tetapi penelitian kesehatan keuangan di Asia tenggara belum teridentifikasi. Telaah cakupan ini bertujuan untuk memeriksa literatur yang membahas kesehatan keuangan rumah tangga di negara Asia Tenggara. Penelitian ini menggunakan publikasi yang terbit pada tahun 1998 sampai 2021 dari basis data Scopus, Science Direct, Proquest, Emerald, Google Scholar, dan basis data perpustakaan dari tiga universitas terkemuka di Indonesia. Penyusunan protokol mengikuti PRISMA Scoping Reviews Checklist. Terdapat lima tahap penelitian, yaitu identifikasi pertanyaan penelitian, identifikasi studi yang relevan, proses seleksi terhadap studi, pemetaan data, dan penyusunan dan pelaporan hasil. Proses seleksi melibatkan dua orang reviewer independen. Pencarian literatur menghasilkan 4788 judul dan hanya 15 artikel yang memenuhi kriteria inklusi. Hasil telaah cakupan menjelaskan konstruk kesehatan keuangan yang telah diteliti, pengukuran yang digunakan, dan faktor kesehatan keuangan yang meliputi faktor demografi, internal, dan eksternal. Penelitian ini merekomendasikan untuk mempertimbangkan variabel psikologis dan situasional lain untuk memeriksa anteseden dan konsekuensi kesehatan keuangan rumah tangga. Hasil penelitian ini berimplikasi pada pentingnya penelitian kesehatan keuangan untuk menyusun strategi peningkatan kesehatan keuangan.","['kesehatan', 'keuangan', 'penelitian']","[0.14505620288868307, 0.14505620288868307, 0.10798334876919445]",Bahasa
https://jurnal.ipb.ac.id/index.php/jikk/article/view/42879/25878,EXPLAINING CHILDREN ON YOUTUBE: THE CASE OF INDONESIAN SUBSCRIBER BEHAVIORAL INTENTION ON KIDZ YOUTUBE CHANNEL,"Understanding children's behavior and intentions to subscribe to YouTube channels are important for production companies and parents. This study analyzed factors influencing children’s behavioral intention to subscribe to YouTube channels using UTAUT 2 model and SEM-PLS analysis. The samples were 100 kids aged 7 to 12 who live in the Greater Jakarta area. Data were collected through an online questionnaire. The results showed that habit and social influence significantly influenced children’s behavioral intention to use Kidz YouTube Channel. Children’s behavioral intention to use Kidz YouTube Channel significantly influenced children’s usage behavior. Moreover, children’s usage behavior significantly influenced their intention to subscribe to Kidz's YouTube Channel. The study indicated that children’s decision to subscribe to YouTube channels was simple and relied on their habits and social influence. Therefore, parents need to supervise children’s activities on YouTube. Meanwhile, the content creator company could optimize a routine schedule for uploading a new video based on selected themes and also needs to increase parents’ awareness of the safety of their program.","['children', 'youtube', 'intention']","[0.1451440617407264, 0.12585960260558066, 0.0947049490045451]",English
https://jurnal.ipb.ac.id/index.php/jikk/article/view/42976/25107,THE PRACTICE OF EIGHT FAMILY FUNCTIONS: DIFFERENCES BETWEEN RURAL AND URBAN AGING FAMILIES IN INDONESIA,"The family is essential in improving the older adults’ quality of life, where the family's role can be reflected in the eight family function practices: 1) Religious; 2) Sociocultural; 3) Love; 4) Protection; 5) Reproductive; 6) Socio-education; 7) Economic; and 8) Environmental. This study aimed to determine the differences in family function practices among aging families in rural and urban areas. Data were analyzed using Cross-Tabulation with the Chi-Square and Independent T-test from a sample of 12,391 aging families in the 2019 Program Accountability Performance Survey. The results of the Independent T-test p<0.001 indicate a significant difference in implementing each family function between aging families in urban and rural areas. Despite both regions' low index scores for eight family function practices, aging families in the urban area practice slightly better than aging families in the rural. The characteristics that distinguished the implementation of family functions in urban and rural areas were educational and economic factors. In aging families, economic and love functions are most commonly performed in rural and urban areas, whereas reproductive and educational functions are the least performed. This research suggests intensively socializing about the eight family functions and educating on the importance of reproductive and educational functions in improving the quality of life in aging families.","['family', 'aging', 'families']","[0.1371976495259537, 0.12249870928021142, 0.12249870928021142]",English
https://jurnal.ipb.ac.id/index.php/jikk/article/view/43896/25108,FAMILY RITUALS AND PROBLEMATIC SMARTPHONE USE IN ADOLESCENTS,"Family factors have been identified as potential protective or risk factors for problematic smartphone use in adolescents, yet studies on family rituals as one of the important family factors are scarce. Therefore, this study investigates the relationship between family rituals and problematic smartphone use in adolescents. Family rituals were measured using the Family Ritual Questionnaire (FRQ), and problematic smartphone use was measured using the Mobile Phone Problematic Use Scale (MPPUS). Both measurements were validated in the Indonesian version. Using a cross-sectional approach, we applied a convenience sampling method. Two hundred and twelve adolescents aged 12-18 (girls= 113, boys= 98; Mean age= 14.56, SD= 1.41) participated in this study. The data was analyzed using Spearman’s rho correlation analysis. The results show no significant correlation between family rituals and problematic smartphone use in adolescents (r = 0.01; p > 0.05). Further investigation involving family communication as a mediating variable is strongly recommended.","['family', 'sd', 'problematic']","[0.10690117205398414, 0.07692307692307693, 0.07628529910806432]",English
https://jurnal.ipb.ac.id/index.php/jikk/article/view/44087/25109,PENGARUH MANAJEMEN STRES DAN STATUS PEKERJAAN IBU TERHADAP PENGASUHAN ANAK USIA SEKOLAH SAAT PANDEMI COVID-19,"The COVID-19 pandemic has become a challenge for parents which can increase stress levels and have a negative impact on parenting. This study aims to analyze differences in parenting and stress management consisting of individual sources of stress, sources of parenting stress, coping strategies, and stress based on the type of mother's occupation and analyze the effect of family characteristics, child characteristics, and stress management on parenting. The research design used a cross-sectional study and involved a sample of 47 working mothers and 53 housewives who came from intact families and had children who were still studying at the state elementary school level. Based on the results of the study, there were no significant differences in all variables based on the type of mother's occupation. Family characteristics have a significant positive effect on parenting. The higher the education of parents and family income, the higher the quality of parenting. Sources of parenting stress and symptoms of stress have a significant direct effect on parenting. Sources of individual stress have a significant indirect effect on parenting. Therefore, the higher the sources of stress and symptoms of stress, the lower the quality of parenting during the COVID-19 pandemic.","['stress', 'parenting', 'significant']","[0.21475295255502946, 0.18519265914264305, 0.134081477923129]",English
https://jurnal.ipb.ac.id/index.php/jikk/article/view/43490/25110,"PENGARUH KARAKTERISTIK REMAJA DAN KELUARGA, SERTA GAYA PENGASUHAN ORANG TUA TERHADAP KUALITAS HIDUP REMAJA DI WILAYAH PESISIR","Bonus demografi akan dihadapi dengan baik apabila terwujudnya optimalisasi pada pembangunan pemuda, namun hal tersebut menjadi tantangan khususnya bagi remaja di area pesisir yang memiliki faktor sosiodemografi yang lebih rentan dibandingkan remaja di area lainnya. Tujuan dari penelitian adalah menganalisis pengaruh karakteristik remaja, karakteristik keluarga, dan gaya pengasuhan terhadap kualitas hidup remaja di wilayah pesisir. Penelitian ini menggunakan metode kuantitatif dengan desain cross-sectional study. Penelitian dilaksanakan di satu SMA dan SMK yang dipilih secara purposif di wilayah pesisir Cirebon Utara. Teknik penarikan sampel dilakukan dengan metode cluster random sampling dan didapatkan sampel sebanyak 195 remaja yang memiliki orang tua lengkap. Hasil penelitian menunjukkan bahwa gaya pengasuhan dan kualitas hidup remaja hampir separuhnya masuk dalam kategori rendah. Remaja laki-laki memiliki gaya pengasuhan lebih baik dibandingkan remaja perempuan. Namun, remaja perempuan merasakan kualitas hidup yang lebih baik dibandingkan remaja laki-laki. Remaja di SMA merasakan gaya pengasuhan yang lebih baik dibandingkan remaja di SMK. Hasil uji SEM menunjukkan bahwa gaya pengasuhan berpengaruh positif signifikan terhadap kualitas hidup remaja, sedangkan besar keluarga berpengaruh negatif signifikan terhadap kualitas hidup remaja. Implikasi penelitian ini adalah hasil temuan dapat memberikan masukan bagi pemangku kepentingan untuk melakukan optimalisasi kualitas hidup remaja di wilayah pesisir dengan lebih efektif.","['remaja', 'laki', 'hidup']","[0.18333307323489054, 0.11728175498396377, 0.09716331214333924]",Bahasa
https://jurnal.ipb.ac.id/index.php/jikk/article/view/43923/25111,PROBLEMATIC SMARTPHONE USE IN ADOLESCENTS: PARENTAL STRUCTURE AND PARENTAL PSYCHOLOGICAL CONTROL AS PREDICTORS,"The use of smartphones in adolescents can negatively impact their daily lives. When adolescents’ ability to control smartphone use is low, they could experience problematic smartphone use behavior (PSU). By internalizing control, parents play a crucial role in enhancing adolescents' self-control on smartphone use. Based on the controlling component of parenting, there are two types of parental control: parental structure and parental psychological control. Previous studies have found a relationship between parental psychological control and PSU. However, studies investigating the relationship between parental structure and parental psychological control simultaneously with PSU are limited. This study is important since parents found practicing those two types of parental control simultaneously. Therefore, this study aimed to investigate the effect of parental structure and psychological control on adolescents' problematic smartphone use. 219 adolescents aged 12-18 (M = 14.49 years) completed the Indonesian version of the Parental Structure Scale, Parental Psychological Control Scale, and Mobile Phone Problematic Use Scale questionnaires. Stepwise regression analysis shows that only parental psychological control predicts the increase of problematic smartphone use in adolescents. Our finding suggested that the type of parental control that emphasizes authority assertion, love withdrawal, and guilt induction is ineffective in decreasing problematic smartphone use in adolescents.","['parental', 'control', 'adolescents']","[0.15938921827868846, 0.13935322926181617, 0.1288781584302834]",English
https://jurnal.ipb.ac.id/index.php/jikk/article/view/42957/25112,PROBLEMATIC INTERNET USE: EXAMINING PARENTS-ADOLESCENT COMMUNICATION AND SELF-CONTROL WITH STRESS LEVEL AS MEDIATOR,"Although the internet can provide benefits and convenience for many users, it can lead to risky behaviors such as problematic internet use (PIU). This study investigates the relationship between parents-adolescent communication, self-control, and PIU mediated by stress levels. Data were collected from 233 Indonesian high school students selected using disproportionate stratified random sampling. The Parents-Adolescent Communication Scale, Brief Self-Control Scale, Depression Anxiety Stress Scale, and Problematic Internet Use in Adolescent were the scales used to measure the four variables. Descriptive analyses, difference test, Spearman correlations, structural equation modeling, and analysis of variance were used for data analysis purpose. The results show direct effects of openness in the parents-adolescent communication, self-control, and stress levels on PIU. Problems in parents-adolescent communication and self-control have an indirect effect on PIU as mediated by stress levels. These findings demonstrate the need for endeavors to urge adolescents to improve their self-control and manage stress levels to avoid PIU risk.","['adolescent', 'piu', 'control']","[0.1237665419556669, 0.11937028328029652, 0.11519762565763317]",English
https://jurnal.ipb.ac.id/index.php/jikk/article/view/44204/25113,KEPUASAN AKSEPTOR TERHADAP PELAYANAN PEMASANGAN KONTRASEPSI IMPLAN DI PROVINSI BANTEN PASCA PANDEMI COVID-19,"Provinsi Banten merupakan salah satu provinsi di Indonesia yang sangat terdampak oleh pandemi Covid-19. Dampak tersebut diantaranya adalah pelayanan program keluarga berencana pada masyarakat. Penelitian ini bertujuan untuk mengetahui tingkat kepuasan akseptor terhadap pelayanan pemasangan kontrasepsi implan di Provinsi Banten pasca pandemi Covid-19. Desain penelitian menggunakan cross-sectional study. Pengumpulan data dilaksanakan pada bulan Mei Tahun 2022 di Kota Cilegon dan Kota Serang, Provinsi Banten, dengan mempertimbangkan banyaknya jumlah calon akseptor kontrasepsi implan yang akan dilayani pada waktu pelaksanaan penelitian. Data diperoleh melalui wawancara menggunakan kuesioner terstruktur. Analisis data menggunakan analisis statistik deskriptif dan customer satisfaction index (CSI). Hasil Penelitian menunjukan bahwa 7 dari 10 responden sudah merasa puas terhadap pelayanan pemasangan kontrasepsi implan di Provinsi Banten. CSI dari dimensi keandalan paling rendah dibandingkan dimensi lainnya, disebabkan variabel tentang petugas keluarga berencana (PLKB/Kader KB) dan pemberi layanan (dokter/bidan) dianggap belum maksimal dalam memberikan penjelasan terkait keuntungan dan kerugian (efek samping) penggunaan kontrasepsi implan sebelum pelayanan. Berdasarkan temuan tersebut, petugas keluarga berencana maupun pemberi layanan perlu memberikan komunikasi, informasi dan edukasi secara menyeluruh pada akseptor sebelum pelayanan pemasangan kontrasepsi implan.","['provinsi', 'pelayanan', 'penelitian']","[0.10148413220616095, 0.08992972308963189, 0.08847129882077473]",Bahasa
https://jurnal.ipb.ac.id/index.php/jikk/article/view/42482/25114,IMPACT OF PANDEMIC COVID-19 ON CONSUMER PURCHASE INTENTION: EMPIRICAL STUDY FROM INDONESIA,"The Covid-19 pandemic has caused an economic recession in many countries around the world. The economy has contracted with reduced customer demand due to the policy of large-scale social applications in Indonesia.  This study aims to analyze consumer preferences from the demand-side side of several industrial sectors affected by the pandemic so that business players can develop strategies during the pandemic and post-Covid-19. The research was carried out on September 14-30, 2020, through an online survey of 722 respondents who live in the Jakarta, Bogor, Depok, Tangerang, and Bekasi areas. The results showed that in addition to basic needs, which occupy the first preference, consumers prefer to withhold their consumption of other commodity goods. According to the study findings, the transportation and tourism industry sectors are the weakest. The vehicle purchase subsector during the pandemic is also the lowest. Therefore, innovative policies are needed for businessmen or government policies to stimulate the automotive industry.","['pandemic', 'policies', 'industry']","[0.10953212033077565, 0.07308075186396958, 0.06991961189597323]",English
https://jurnal.ipb.ac.id/index.php/jikk/article/view/40433/24347,WORK-FAMILY CONFLICT GURU PEREMPUAN DI TENGAH ADAT DAN BUDAYA BALI,"This study aims to look at the factors that cause work-family conflicts that occur in women, with the teaching profession as well as the demands of being a community in Balinese traditional communities who uphold activities in places of worship or also called awig-awig. This study uses a descriptive qualitative approach. This research is located in Tenganan Village, Pengringsingan Hamlet, Karangasem-Bali, the number of informants is 3 teachers who were born, married and worked in the village. The results of this study explain that the factors that cause conflict are not only intrinsic but also the social environment. Based on the findings of this study, it can be found that Balinese women who are teachers are able to share tasks and responsibilities with other roles as housewives and roles in Balinese society. The time-based conflict factor shows a major influence on women's dual roles and excessive workload on Balinese women because several tasks and roles occur at the same time and must be carried out. So that Balinese women, especially the teaching profession, must be able to divide priority time in a stable manner.","['roles', 'study', 'balinese']","[0.1170938651590854, 0.11446615487787738, 0.11401675672797935]",English
https://jurnal.ipb.ac.id/index.php/jikk/article/view/42400/24319,KEMAMPUAN RESILIENSI: STUDI KASUS DARI PERSPEKTIF IBU TUNGGAL,"This study aims to determine the resilience of single parent mothers in life. The study was conducted on 3 widows (1 divorce alive and 2 death divorced, aged 44-70 years) through observation and interviews with data reduction analysis, data presentation and conclusion. The results showed that the overall resilience of single parent mothers was low, seen from each aspect. However, DAS subjects have good resilience compared to RN and SW subjects, because DAS is elderly, single parent status is divorced, has long lost and is used to living alone. Meanwhile, the subjects RN and SW were single parents, divorced and felt traumatized when they got married. Based on the results of the study, especially for single mothers with new statuses and conditions, this is not a reason to give up facing a problem. The surrounding community is expected to pay more attention to the condition of single mothers, especially single mothers who have a level of economic difficulty and bear a lot of burdens. Not only that, counselors also have an important role in increasing single mother resilience so that the psychological impact of carrying out a new status as a single mother can be minimized.","['single', 'mothers', 'resilience']","[0.15138443821192155, 0.1303148181713282, 0.10273653928455449]",English
https://jurnal.ipb.ac.id/index.php/jikk/article/view/41640/24320,PENGARUH ALOKASI WAKTU IBU DAN NILAI EKONOMI AKTIVITAS IBU RUMAH TANGGA TERHADAP KEBAHAGIAAN IBU,"Pekerjaan rumah tangga merupakan fondasi dalam membangun kesejahteraan keluarga, namun aktivitas ibu rumah tangga belum dianggap penting. Tujuan penelitian ini adalah menganalisis pengaruh alokasi waktu ibu rumah tangga dan nilai ekonomi ibu rumah tangga terhadap tingkat kebahagiaan ibu. Penelitian ini menggunakan teori struktural fungsional. Penelitian menggunakan desain cross-sectional melalui wawancara online sebagai cara pengambilan data primer. Contoh penelitian berjumlah 99 responden yang dipilih secara purposif di SDN Sukasari Kota Bogor dengan kriteria ibu yang tidak bekerja, keadaan keluarga lengkap (ayah, ibu, dan anak), dan memiliki anak berusia 11-12 tahun. Alokasi waktu ibu ditemukan paling besar pada aktivitas domestik dan paling rendah pada aktivitas waktu luang. Pada penelitian ini, tingkat kebahagiaan ibu termasuk pada kategori tinggi. Hasil regresi menunjukkan bahwa alokasi waktu domestik dan alokasi waktu luang (leisure) berpengaruh terhadap tingkat kebahagiaan. Hal ini menunjukkan bahwa bantuan dari pasangan akan berpengaruh terhadap tingkat kebahagiaan ibu.","['ibu', 'waktu', 'penelitian']","[0.1532236208084876, 0.1132135057378687, 0.11160267326740926]",Bahasa
https://jurnal.ipb.ac.id/index.php/jikk/article/view/41416/24321,SOCIODEMOGRAPHIC FACTORS ASSOCIATED WITH PARENTING STRESS DURING COVID-19 PANDEMIC,"The Covid-19 pandemic is a phenomenon that mental health scholars have not fully understood, which might adversely affect parenting. Previous studies have found that sociodemographic factors influence parenting stress in non-pandemic conditions. However, no study has discussed parenting stress during the Covid-19 pandemic. Therefore, the present study investigates the sociodemographic factors influencing parenting stress during the Covid-19 pandemic. Using a cross-sectional approach, we applied convenience sampling using online platforms to recruit the participants. Seven hundred ninety parents aged 20-57 participated in this study (mothers = 740, fathers = 50). The validated Indonesian version of the Parenting Stress Scale was administered online to measure parenting stress. The results identified that mothers experienced parenting stress more than fathers (t(788) = -2.83; p = 0.005; d = -3.28; 95% CI [-5.55; -1.00]).  Furthermore, it revealed that financial condition was the only predictor of the parenting stress experienced by fathers (β = 0.39, p = 0.02). Apart from the financial condition, working status (β = -0.08, p = 0.04), educational background (β =-0.10, p = 0.02), and marital status (β = 0.13, p = 0.00) also predicted the level of parenting stress in mothers. Several sociodemographic variables associated with maternal parenting stress indicate the necessity of interventions to promote mothers' mental health, who are more prone to parenting stress than fathers.","['parenting', 'stress', 'mothers']","[0.0909128543078546, 0.08837689629235601, 0.04872894732550264]",English
https://jurnal.ipb.ac.id/index.php/jikk/article/view/42526/24344,"KECEMASAN, EFIKASI DIRI AKADEMIK, MOTIVASI BELAJAR: ANALISIS JENIS KELAMIN PADA MAHASISWA SELAMA PANDEMI COVID-19","Di tahun 2021 pandemi Covid-19 kian melonjak tinggi sehingga pemerintah menerapkan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) yang dapat mengakibatkan pembatasan interaksi sosial dan perubahan model pembelajaran yang menyebabkan terjadinya kecemasan pada mahasiswa. Riset ini bertujuan untuk menganalisis perbedaan dan pengaruh tingkatan kecemasan, tingkatan efikasi diri akademik, serta motivasi belajar berlandaskan jenis kelamin. Riset ini menggunakan desain eksplanatori. Penelitian ini dilakukan selama 6 bulan dimulai dari bulan Juni 2021 sampai bulan November 2021 dibantu dengan kuesioner daring. Data dianalisis secara deskriptif dan inferensial dengan uji independent t-test dan Structural Equation Modelling (SEM) menggunakan fitur SPSS 25.0 serta Smart PLS 3.0. Hasil riset menunjukkan kalangan mahasiswa Laki-laki mengalami kecemasan yang lebih rendah dibandingkan kalangan perempuan. Sementara itu, efikasi diri akademik dan motivasi belajar tidak berbeda antara kalangan mahasiswa laki-laki dan perempuan. Hasil uji SEM menunjukkan bahwa motivasi belajar dipengaruhi oleh kecemasan melalui efikasi diri akademik baik pada kalangan laki-laki maupun perempuan. Hasil  riset ini berimplikasi pada pentingnya upaya peningkatan efikasi diri akademik dan motivasi belajar untuk menurunkan kecemasan mahasiswa di masa pandemi Covid-19.","['laki', 'riset', 'kalangan']","[0.15396090577556185, 0.10136343091950925, 0.0993683819650708]",Bahasa
https://jurnal.ipb.ac.id/index.php/jikk/article/view/41799/24322,"PENGARUH KELEKATAN REMAJA-ORANGTUA, HARGA DIRI, DAN KONTROL DIRI TERHADAP PENGGUNAAN INTERNET BERMASALAH PADA REMAJA","Perkembangan teknologi, termasuk internet mengalami kemajuan yang pesat. Namun, keberadaan internet dapat berdampak positif dan negatif ketika penggunaannya tidak tepat, atau disebut penggunaan internet bermasalah. Penelitian ini bertujuan untuk menganalisis pengaruh langsung dan tidak langsung kelekatan remaja-orang tua, harga diri, dan kontrol diri terhadap penggunaan internet bermasalah. Penelitian ini melibatkan sebanyak 250 remaja di Kabupaten Bogor. Kuesioner yang digunakan dalam penelitian ini adalah Adolescent Attachment Questionnaire (AAQ), Rosenberg Self-Esteem Scale (RSES), kontrol diri singkat versi Indonesia (operasionalisasi De Ridder), dan Generalized Problematic Internet Use Scale 2 (GPIUS 2). Analisis data menggunakan uji deskriptif dan Structural equation modeling (SEM) menggunakan smartPLS. Penelitian ini hanya menemukan satu variabel yang berpengaruh langsung terhadap penggunaan internet bermasalah yaitu kontrol diri dengan pengaruh negatif signifikan. Penelitian ini menemukan kelekatan remaja-orang tua berpengaruh langsung positif signifikan terhadap harga diri dan kontrol diri, sedangkan harga diri berpengaruh langsung positif signifikan terhadap kontrol diri. Hasil penelitian juga menunjukkan terdapat pengaruh tidak langsung positif signifikan dari kelekatan remaja-orang tua terhadap kontrol diri. Kelekatan remaja-orang tua dan harga diri berpengaruh tidak langsung negatif secara signifikan terhadap penggunaan internet bermasalah.","['diri', 'langsung', 'internet']","[0.15843416314619976, 0.13581232596339535, 0.13018063645999606]",Bahasa
https://jurnal.ipb.ac.id/index.php/jikk/article/view/42182/24345,ONLINE SHOPPING: ANALYSIS OF THE INFLUENCE OF ETHNOCENTRISM ON PURCHASE INTENTION IN LOCAL COSMETICS,"The rapid development of E-Commerce in the current digital era offers various available products and provides greater opportunities for consumers to choose and determine which products to buy. The purpose of this study was to analyze the demographic segmentation of local cosmetic products online consumers and the effect of ethnocentrism on purchase intention in local cosmetics through online shopping. The sampling technique used was non-probability sampling with a convenience sampling method. This study involved a sample of 210 respondents, dominated by women in the age range of 17-24 years, college graduates, unmarried, and have jobs as employees with an income of IDR 5,000,000 – IDR 10,000,000 per month. The research was using the SEM-LISREL analysis tool. The results showed that the ethnocentrism variable had a positive and significant effect on consumer purchase intention. The variables of cultural openness, patriotism, conservatism, and collectivism have a positive and significant effect on ethnocentrism and have a significant indirect effect on purchase intention in local cosmetics through ethnocentrism as an intervening variable. A strategy that can be applied by the company to increase purchase intention of local cosmetics through ethnocentrism is to educate consumers related to Indonesian cultural heritage which is applied to local cosmetics.","['local', 'ethnocentrism', 'effect']","[0.10952706804670212, 0.10677656684989928, 0.10024419735869926]",English
